ID,所在场景ID,怪物名字,怪物ID,怪物数量,重生地点,重生周期(秒),阵营ID,首领,重生开始时间,重生结束时间,重生概率,胆量,团结,忠诚,愤怒1,愤怒2,备注,
3481,1,云银矿,21084,1,sys_126_6,120,0,0,0,24,1,1,1,1,30,70,,0
3482,1,玄铁矿,21085,2,sys_113_1,120,0,0,0,24,1,1,1,1,30,70,,0
3483,1,玄铁矿,21085,2,sys_113_2,120,0,0,0,24,1,1,1,1,30,70,,0
3484,1,玄铁矿,21085,1,sys_113_3,120,0,0,0,24,1,1,1,1,30,70,,0
3485,1,玄铁矿,21085,1,sys_114_2,120,0,0,0,24,1,1,1,1,30,70,,0
3486,1,玄铁矿,21085,1,sys_115_2,120,0,0,0,24,1,1,1,1,30,70,,0
3487,1,玄铁矿,21085,1,sys_116_1,120,0,0,0,24,1,1,1,1,30,70,,0
3488,1,玄铁矿,21085,1,sys_116_2,120,0,0,0,24,1,1,1,1,30,70,,0
3489,1,玄铁矿,21085,1,sys_116_3,120,0,0,0,24,1,1,1,1,30,70,,0
3490,1,玄铁矿,21085,1,sys_117_1,120,0,0,0,24,1,1,1,1,30,70,,0
3491,1,玄铁矿,21085,1,sys_117_2,120,0,0,0,24,1,1,1,1,30,70,,0
3492,1,玄铁矿,21085,1,sys_117_3,120,0,0,0,24,1,1,1,1,30,70,,0
3493,1,玄铁矿,21085,1,sys_117_4,120,0,0,0,24,1,1,1,1,30,70,,0
3494,1,玄铁矿,21085,1,sys_118_1,120,0,0,0,24,1,1,1,1,30,70,,0
3495,1,玄铁矿,21085,1,sys_118_2,120,0,0,0,24,1,1,1,1,30,70,,0
3496,1,玄铁矿,21085,1,sys_118_3,120,0,0,0,24,1,1,1,1,30,70,,0
3497,1,玄铁矿,21085,1,sys_119_1,120,0,0,0,24,1,1,1,1,30,70,,0
3498,1,玄铁矿,21085,1,sys_119_2,120,0,0,0,24,1,1,1,1,30,70,,0
3499,1,玄铁矿,21085,1,sys_120_1,120,0,0,0,24,1,1,1,1,30,70,,0
3500,1,玄铁矿,21085,2,sys_127_1,120,0,0,0,24,1,1,1,1,30,70,,0
3501,1,玄铁矿,21085,2,sys_127_2,120,0,0,0,24,1,1,1,1,30,70,,0
3502,1,玄铁矿,21085,2,sys_127_3,120,0,0,0,24,1,1,1,1,30,70,,0
3503,1,玄铁矿,21085,2,sys_127_4,120,0,0,0,24,1,1,1,1,30,70,,0
3504,1,玄铁矿,21085,1,sys_127_6,120,0,0,0,24,1,1,1,1,30,70,,0
3505,1,玄铁矿,21085,1,sys_128_1,120,0,0,0,24,1,1,1,1,30,70,,0
3506,1,玄铁矿,21085,1,sys_128_2,120,0,0,0,24,1,1,1,1,30,70,,0
3507,1,玄铁矿,21085,1,sys_128_3,120,0,0,0,24,1,1,1,1,30,70,,0
3508,1,玄铁矿,21085,1,sys_128_4,120,0,0,0,24,1,1,1,1,30,70,,0
3509,1,玄铁矿,21085,1,sys_128_5,120,0,0,0,24,1,1,1,1,30,70,,0
3510,1,玄铁矿,21085,1,sys_129_1,120,0,0,0,24,1,1,1,1,30,70,,0
3511,1,玄铁矿,21085,1,sys_129_2,120,0,0,0,24,1,1,1,1,30,70,,0
3512,1,玄铁矿,21085,1,sys_129_3,120,0,0,0,24,1,1,1,1,30,70,,0
3513,1,玄铁矿,21085,1,sys_129_4,120,0,0,0,24,1,1,1,1,30,70,,0
3514,1,玄铁矿,21085,1,sys_129_6,120,0,0,0,24,1,1,1,1,30,70,,0
3515,1,玄铁矿,21085,1,sys_130_1,120,0,0,0,24,1,1,1,1,30,70,,0
3516,1,玄铁矿,21085,2,sys_303_1,120,0,0,0,24,1,1,1,1,30,70,,0
3517,1,玄铁矿,21085,1,sys_303_2,120,0,0,0,24,1,1,1,1,30,70,,0
3518,1,玄铁矿,21085,2,sys_303_3,120,0,0,0,24,1,1,1,1,30,70,,0
3519,1,玄铁矿,21085,1,sys_303_4,120,0,0,0,24,1,1,1,1,30,70,,0
3520,1,玄铁矿,21085,2,sys_303_5,120,0,0,0,24,1,1,1,1,30,70,,0
3521,1,玄铁矿,21085,2,sys_303_6,120,0,0,0,24,1,1,1,1,30,70,,0
3522,1,玄铁矿,21085,2,sys_303_7,120,0,0,0,24,1,1,1,1,30,70,,0
3523,1,玄铁矿,21085,1,sys_303_8,120,0,0,0,24,1,1,1,1,30,70,,0
3524,1,玄铁矿,21085,1,sys_303_9,120,0,0,0,24,1,1,1,1,30,70,,0
3525,1,玄铁矿,21085,1,sys_303_10,120,0,0,0,24,1,1,1,1,30,70,,0
3526,1,玄铁矿,21085,1,sys_303_11,120,0,0,0,24,1,1,1,1,30,70,,0
3527,1,玄铁矿,21085,1,sys_303_12,120,0,0,0,24,1,1,1,1,30,70,,0
3528,1,玄铁矿,21085,1,sys_303_13,120,0,0,0,24,1,1,1,1,30,70,,0
3529,1,玄铁矿,21085,2,sys_303_14,120,0,0,0,24,1,1,1,1,30,70,,0
3530,1,玄天冰魄,21086,2,sys_302_1,120,0,0,0,24,1,1,1,1,30,70,,0
3531,1,玄天冰魄,21086,2,sys_302_2,120,0,0,0,24,1,1,1,1,30,70,,0
3532,1,玄天冰魄,21086,1,sys_302_3,120,0,0,0,24,1,1,1,1,30,70,,0
3533,1,玄天冰魄,21086,4,sys_302_4,120,0,0,0,24,1,1,1,1,30,70,,0
3534,1,玄天冰魄,21086,2,sys_302_5,120,0,0,0,24,1,1,1,1,30,70,,0
3535,1,玄天冰魄,21086,2,sys_302_6,120,0,0,0,24,1,1,1,1,30,70,,0
3536,1,玄天冰魄,21086,1,sys_302_7,120,0,0,0,24,1,1,1,1,30,70,,0
3537,1,玄天冰魄,21086,2,sys_302_8,120,0,0,0,24,1,1,1,1,30,70,,0
3538,1,玄天冰魄,21086,2,sys_302_9,120,0,0,0,24,1,1,1,1,30,70,,0
3539,1,玄天冰魄,21086,1,sys_302_10,120,0,0,0,24,1,1,1,1,30,70,,0
3540,1,玄天冰魄,21086,1,sys_302_11,120,0,0,0,24,1,1,1,1,30,70,,0
3541,1,玄天冰魄,21086,2,sys_304_1,120,0,0,0,24,1,1,1,1,30,70,,0
3542,1,玄天冰魄,21086,2,sys_304_2,120,0,0,0,24,1,1,1,1,30,70,,0
3543,1,玄天冰魄,21086,2,sys_304_3,120,0,0,0,24,1,1,1,1,30,70,,0
3544,1,玄天冰魄,21086,2,sys_304_4,120,0,0,0,24,1,1,1,1,30,70,,0
3545,1,玄天冰魄,21086,2,sys_304_5,120,0,0,0,24,1,1,1,1,30,70,,0
3546,1,玄天冰魄,21086,2,sys_304_6,120,0,0,0,24,1,1,1,1,30,70,,0
3547,1,玄天冰魄,21086,2,sys_304_7,120,0,0,0,24,1,1,1,1,30,70,,0
3548,1,玄天冰魄,21086,2,sys_304_8,120,0,0,0,24,1,1,1,1,30,70,,0
3549,1,玄天冰魄,21086,2,sys_304_9,120,0,0,0,24,1,1,1,1,30,70,,0
3550,1,玄天冰魄,21086,1,sys_304_10,120,0,0,0,24,1,1,1,1,30,70,,0
3551,1,玄天冰魄,21086,1,sys_304_11,120,0,0,0,24,1,1,1,1,30,70,,0
3552,1,当归,21087,2,sys_13_3,120,0,0,0,24,1,1,1,1,30,70,,0
3553,1,当归,21087,2,sys_13_4,120,0,0,0,24,1,1,1,1,30,70,,0
3554,1,当归,21087,2,sys_14_1,120,0,0,0,24,1,1,1,1,30,70,,0
3555,1,当归,21087,2,sys_15_1,120,0,0,0,24,1,1,1,1,30,70,,0
3556,1,当归,21087,2,sys_15_2,120,0,0,0,24,1,1,1,1,30,70,,0
3557,1,当归,21087,1,sys_16_2,120,0,0,0,24,1,1,1,1,30,70,,0
3558,1,当归,21087,2,sys_16_4,120,0,0,0,24,1,1,1,1,30,70,,0
3559,1,当归,21087,1,sys_17_1,120,0,0,0,24,1,1,1,1,30,70,,0
3560,1,当归,21087,1,sys_17_2,120,0,0,0,24,1,1,1,1,30,70,,0
3561,1,当归,21087,1,sys_18_1,120,0,0,0,24,1,1,1,1,30,70,,0
3562,1,当归,21087,1,sys_18_2,120,0,0,0,24,1,1,1,1,30,70,,0
3563,1,当归,21087,2,sys_19_1,120,0,0,0,24,1,1,1,1,30,70,,0
3564,1,当归,21087,1,sys_20_1,120,0,0,0,24,1,1,1,1,30,70,,0
3565,1,当归,21087,1,sys_22_4,120,0,0,0,24,1,1,1,1,30,70,,0
3566,1,当归,21087,1,sys_22_5,120,0,0,0,24,1,1,1,1,30,70,,0
3567,1,当归,21087,1,sys_22_6,120,0,0,0,24,1,1,1,1,30,70,,0
3568,1,当归,21087,1,sys_22_7,120,0,0,0,24,1,1,1,1,30,70,,0
3569,1,当归,21087,1,sys_22_8,120,0,0,0,24,1,1,1,1,30,70,,0
3570,1,当归,21087,1,sys_23_1,120,0,0,0,24,1,1,1,1,30,70,,0
3571,1,当归,21087,1,sys_23_2,120,0,0,0,24,1,1,1,1,30,70,,0
3572,1,当归,21087,1,sys_25_2,120,0,0,0,24,1,1,1,1,30,70,,0
3573,1,当归,21087,1,sys_25_3,120,0,0,0,24,1,1,1,1,30,70,,0
3574,1,当归,21087,1,sys_25_4,120,0,0,0,24,1,1,1,1,30,70,,0
3575,1,当归,21087,1,sys_25_5,120,0,0,0,24,1,1,1,1,30,70,,0
3576,1,当归,21087,1,sys_25_6,120,0,0,0,24,1,1,1,1,30,70,,0
3577,1,当归,21087,1,sys_25_7,120,0,0,0,24,1,1,1,1,30,70,,0
3578,1,当归,21087,1,sys_26_1,120,0,0,0,24,1,1,1,1,30,70,,0
3579,1,当归,21087,1,sys_27_1,120,0,0,0,24,1,1,1,1,30,70,,0
3580,1,当归,21087,1,sys_27_2,120,0,0,0,24,1,1,1,1,30,70,,0
3581,1,当归,21087,1,sys_27_3,120,0,0,0,24,1,1,1,1,30,70,,0
3582,1,当归,21087,1,sys_28_1,120,0,0,0,24,1,1,1,1,30,70,,0
3583,1,当归,21087,2,sys_28_2,120,0,0,0,24,1,1,1,1,30,70,,0
3584,1,当归,21087,1,sys_79_4,120,0,0,0,24,1,1,1,1,30,70,,0
3585,1,当归,21087,2,sys_79_5,120,0,0,0,24,1,1,1,1,30,70,,0
3586,1,当归,21087,2,sys_80_1,120,0,0,0,24,1,1,1,1,30,70,,0
3587,1,当归,21087,2,sys_81_1,120,0,0,0,24,1,1,1,1,30,70,,0
3588,1,当归,21087,2,sys_82_1,120,0,0,0,24,1,1,1,1,30,70,,0
3589,1,当归,21087,2,sys_83_1,120,0,0,0,24,1,1,1,1,30,70,,0
3590,1,当归,21087,1,sys_83_3,120,0,0,0,24,1,1,1,1,30,70,,0
3591,1,当归,21087,1,sys_83_4,120,0,0,0,24,1,1,1,1,30,70,,0
3592,1,当归,21087,1,sys_84_1,120,0,0,0,24,1,1,1,1,30,70,,0
3593,1,当归,21087,1,sys_84_2,120,0,0,0,24,1,1,1,1,30,70,,0
3594,1,当归,21087,2,sys_85_1,120,0,0,0,24,1,1,1,1,30,70,,0
3595,1,当归,21087,1,sys_86_1,120,0,0,0,24,1,1,1,1,30,70,,0
3596,1,当归,21087,2,sys_87_1,120,0,0,0,24,1,1,1,1,30,70,,0
3597,1,当归,21087,1,sys_71_2,120,0,0,0,24,1,1,1,1,30,70,,0
3598,1,当归,21087,1,sys_72_4,120,0,0,0,24,1,1,1,1,30,70,,0
3599,1,当归,21087,2,sys_73_1,120,0,0,0,24,1,1,1,1,30,70,,0
3600,1,当归,21087,1,sys_73_2,120,0,0,0,24,1,1,1,1,30,70,,0
3601,1,当归,21087,2,sys_74_2,120,0,0,0,24,1,1,1,1,30,70,,0
3602,1,当归,21087,2,sys_74_3,120,0,0,0,24,1,1,1,1,30,70,,0
3603,1,当归,21087,1,sys_74_4,120,0,0,0,24,1,1,1,1,30,70,,0
3604,1,当归,21087,2,sys_75_1,120,0,0,0,24,1,1,1,1,30,70,,0
3605,1,当归,21087,2,sys_75_2,120,0,0,0,24,1,1,1,1,30,70,,0
3606,1,当归,21087,1,sys_75_3,120,0,0,0,24,1,1,1,1,30,70,,0
3607,1,当归,21087,1,sys_76_1,120,0,0,0,24,1,1,1,1,30,70,,0
3608,1,当归,21087,1,sys_78_1,120,0,0,0,24,1,1,1,1,30,70,,0
3609,1,当归,21087,1,sys_78_2,120,0,0,0,24,1,1,1,1,30,70,,0
3610,1,当归,21087,1,sys_74_7,120,0,0,0,24,1,1,1,1,30,70,,0
3611,1,当归,21087,1,sys_75_5,120,0,0,0,24,1,1,1,1,30,70,,0
3612,1,黄芩,21088,1,sys_29_1,120,0,0,0,24,1,1,1,1,30,70,,0
3613,1,黄芩,21088,2,sys_30_1,120,0,0,0,24,1,1,1,1,30,70,,0
3614,1,黄芩,21088,2,sys_30_2,120,0,0,0,24,1,1,1,1,30,70,,0
3615,1,黄芩,21088,2,sys_31_1,120,0,0,0,24,1,1,1,1,30,70,,0
3616,1,黄芩,21088,1,sys_31_2,120,0,0,0,24,1,1,1,1,30,70,,0
3617,1,黄芩,21088,1,sys_31_3,120,0,0,0,24,1,1,1,1,30,70,,0
3618,1,黄芩,21088,1,sys_32_1,120,0,0,0,24,1,1,1,1,30,70,,0
3619,1,黄芩,21088,2,sys_32_2,120,0,0,0,24,1,1,1,1,30,70,,0
3620,1,黄芩,21088,1,sys_32_3,120,0,0,0,24,1,1,1,1,30,70,,0
3621,1,黄芩,21088,1,sys_33_1,120,0,0,0,24,1,1,1,1,30,70,,0
3622,1,黄芩,21088,1,sys_33_2,120,0,0,0,24,1,1,1,1,30,70,,0
3623,1,黄芩,21088,2,sys_34_1,120,0,0,0,24,1,1,1,1,30,70,,0
3624,1,黄芩,21088,2,sys_35_1,120,0,0,0,24,1,1,1,1,30,70,,0
3625,1,黄芩,21088,1,sys_36_1,120,0,0,0,24,1,1,1,1,30,70,,0
3626,1,黄芩,21088,3,sys_37_1,120,0,0,0,24,1,1,1,1,30,70,,0
3627,1,黄芩,21088,1,sys_39_1,120,0,0,0,24,1,1,1,1,30,70,,0
3628,1,黄芩,21088,1,sys_40_1,120,0,0,0,24,1,1,1,1,30,70,,0
3629,1,黄芩,21088,2,sys_41_1,120,0,0,0,24,1,1,1,1,30,70,,0
3630,1,黄芩,21088,2,sys_42_1,120,0,7,0,24,1,1,1,1,30,70,,0
3631,1,黄芩,21088,2,sys_42_3,120,0,0,0,24,1,1,1,1,30,70,,0
3632,1,黄芩,21088,2,sys_44_2,120,0,0,0,24,1,1,1,1,30,70,,0
3633,1,黄芩,21088,1,sys_44_3,120,0,0,0,24,1,1,1,1,30,70,,0
3634,1,黄芩,21088,1,sys_43_1,120,0,0,0,24,1,1,1,1,30,70,,0
3635,1,黄芩,21088,1,sys_43_3,120,0,0,0,24,1,1,1,1,30,70,,0
3636,1,黄芩,21088,1,sys_43_4,120,0,0,0,24,1,1,1,1,30,70,,0
3637,1,黄芩,21088,1,sys_43_5,120,0,0,0,24,1,1,1,1,30,70,,0
3638,1,黄芩,21088,1,sys_43_6,120,0,0,0,24,1,1,1,1,30,70,,0
3639,1,黄芩,21088,1,sys_43_7,120,0,0,0,24,1,1,1,1,30,70,,0
3640,1,黄芩,21088,2,sys_65_1,120,0,0,0,24,1,1,1,1,30,70,,0
3641,1,黄芩,21088,1,sys_66_1,120,0,0,0,24,1,1,1,1,30,70,,0
3642,1,黄芩,21088,1,sys_67_1,120,0,0,0,24,1,1,1,1,30,70,,0
3643,1,黄芩,21088,2,sys_67_2,120,0,0,0,24,1,1,1,1,30,70,,0
3644,1,黄芩,21088,2,sys_68_1,120,0,0,0,24,1,1,1,1,30,70,,0
3645,1,黄芩,21088,2,sys_68_2,120,0,0,0,24,1,1,1,1,30,70,,0
3646,1,黄芩,21088,2,sys_69_1,120,0,0,0,24,1,1,1,1,30,70,,0
3647,1,黄芩,21088,2,sys_69_2,120,0,0,0,24,1,1,1,1,30,70,,0
3648,1,黄芩,21088,2,sys_69_3,120,0,0,0,24,1,1,1,1,30,70,,0
3649,1,黄芩,21088,2,sys_70_1,120,0,0,0,24,1,1,1,1,30,70,,0
3650,1,黄芩,21088,2,sys_70_2,120,0,0,0,24,1,1,1,1,30,70,,0
3651,1,黄芩,21088,2,sys_55_1,120,0,0,0,24,1,1,1,1,30,70,,0
3652,1,黄芩,21088,1,sys_56_1,120,0,0,0,24,1,1,1,1,30,70,,0
3653,1,黄芩,21088,1,sys_57_1,120,0,0,0,24,1,1,1,1,30,70,,0
3654,1,黄芩,21088,1,sys_57_2,120,0,0,0,24,1,1,1,1,30,70,,0
3655,1,黄芩,21088,1,sys_57_3,120,0,0,0,24,1,1,1,1,30,70,,0
3656,1,黄芩,21088,2,sys_58_1,120,0,0,0,24,1,1,1,1,30,70,,0
3657,1,黄芩,21088,2,sys_59_1,120,0,0,0,24,1,1,1,1,30,70,,0
3658,1,黄芩,21088,1,sys_59_2,120,0,0,0,24,1,1,1,1,30,70,,0
3659,1,黄芩,21088,2,sys_60_1,120,0,0,0,24,1,1,1,1,30,70,,0
3660,1,黄芩,21088,1,sys_60_2,120,0,0,0,24,1,1,1,1,30,70,,0
3661,1,黄芩,21088,2,sys_61_1,120,0,0,0,24,1,1,1,1,30,70,,0
3662,1,黄芩,21088,1,sys_62_1,120,0,0,0,24,1,1,1,1,30,70,,0
3663,1,黄芩,21088,1,sys_63_1,120,0,0,0,24,1,1,1,1,30,70,,0
3664,1,黄芩,21088,2,sys_64_1,120,0,0,0,24,1,1,1,1,30,70,,0
3665,1,丹参,21089,2,sys_45_1,120,0,0,0,24,1,1,1,1,30,70,,0
3666,1,丹参,21089,1,sys_46_1,120,0,0,0,24,1,1,1,1,30,70,,0
3667,1,丹参,21089,1,sys_48_1,120,0,0,0,24,1,1,1,1,30,70,,0
3668,1,丹参,21089,3,sys_49_1,120,0,0,0,24,1,1,1,1,30,70,,0
3669,1,丹参,21089,3,sys_50_1,120,0,0,0,24,1,1,1,1,30,70,,0
3670,1,丹参,21089,3,sys_51_1,120,0,0,0,24,1,1,1,1,30,70,,0
3671,1,丹参,21089,2,sys_53_1,120,0,0,0,24,1,1,1,1,30,70,,0
3672,1,丹参,21089,2,sys_54_1,120,0,0,0,24,1,1,1,1,30,70,,0
3673,1,丹参,21089,1,sys_47_1,120,0,0,0,24,1,1,1,1,30,70,,0
3674,1,丹参,21089,1,sys_49_2,120,0,0,0,24,1,1,1,1,30,70,,0
3675,1,丹参,21089,1,sys_52_1,120,0,0,0,24,1,1,1,1,30,70,,0
3676,1,丹参,21089,1,sys_105_1,120,0,0,0,24,1,1,1,1,30,70,,0
3677,1,丹参,21089,1,sys_106_1,120,0,0,0,24,1,1,1,1,30,70,,0
3678,1,丹参,21089,1,sys_107_1,120,0,0,0,24,1,1,1,1,30,70,,0
3679,1,丹参,21089,1,sys_108_1,120,0,0,0,24,1,1,1,1,30,70,,0
3680,1,丹参,21089,1,sys_108_3,120,0,0,0,24,1,1,1,1,30,70,,0
3681,1,丹参,21089,1,sys_109_1,120,0,0,0,24,1,1,1,1,30,70,,0
3682,1,丹参,21089,1,sys_110_1,120,0,0,0,24,1,1,1,1,30,70,,0
3683,1,丹参,21089,1,sys_111_1,120,0,0,0,24,1,1,1,1,30,70,,0
3684,1,丹参,21089,1,sys_111_2,120,0,0,0,24,1,1,1,1,30,70,,0
3685,1,丹参,21089,1,sys_111_3,120,0,0,0,24,1,1,1,1,30,70,,0
3686,1,丹参,21089,1,sys_111_4,120,0,0,0,24,1,1,1,1,30,70,,0
3687,1,丹参,21089,1,sys_112_1,120,0,0,0,24,1,1,1,1,30,70,,0
3688,1,丹参,21089,2,sys_112_2,120,0,0,0,24,1,1,1,1,30,70,,0
3689,1,丹参,21089,2,sys_112_3,120,0,0,0,24,1,1,1,1,30,70,,0
3690,1,丹参,21089,2,sys_112_4,120,0,0,0,24,1,1,1,1,30,70,,0
3691,1,丹参,21089,2,sys_112_5,120,0,0,0,24,1,1,1,1,30,70,,0
3692,1,丹参,21089,1,sys_123_3,120,0,0,0,24,1,1,1,1,30,70,,0
3693,1,丹参,21089,1,sys_123_5,120,0,0,0,24,1,1,1,1,30,70,,0
3694,1,丹参,21089,2,sys_123_6,120,0,0,0,24,1,1,1,1,30,70,,0
3695,1,丹参,21089,2,sys_123_7,120,0,0,0,24,1,1,1,1,30,70,,0
3696,1,丹参,21089,2,sys_124_3,120,0,0,0,24,1,1,1,1,30,70,,0
3697,1,丹参,21089,2,sys_125_1,120,0,0,0,24,1,1,1,1,30,70,,0
3698,1,丹参,21089,2,sys_125_2,120,0,0,0,24,1,1,1,1,30,70,,0
3699,1,丹参,21089,2,sys_125_3,120,0,0,0,24,1,1,1,1,30,70,,0
3700,1,丹参,21089,2,sys_126_1,120,0,0,0,24,1,1,1,1,30,70,,0
3701,1,丹参,21089,2,sys_126_5,120,0,0,0,24,1,1,1,1,30,70,,0
3702,1,丹参,21089,2,sys_126_6,120,0,0,0,24,1,1,1,1,30,70,,0
3703,1,番红花,21090,1,sys_118_1,120,0,0,0,24,1,1,1,1,30,70,,0
3704,1,番红花,21090,1,sys_118_2,120,0,0,0,24,1,1,1,1,30,70,,0
3705,1,番红花,21090,1,sys_118_3,120,0,0,0,24,1,1,1,1,30,70,,0
3706,1,番红花,21090,1,sys_119_1,120,0,0,0,24,1,1,1,1,30,70,,0
3707,1,番红花,21090,1,sys_119_2,120,0,0,0,24,1,1,1,1,30,70,,0
3708,1,番红花,21090,1,sys_120_1,120,0,0,0,24,1,1,1,1,30,70,,0
3709,1,番红花,21090,1,sys_120_3,120,0,0,0,24,1,1,1,1,30,70,,0
3710,1,番红花,21090,1,sys_120_4,120,0,0,0,24,1,1,1,1,30,70,,0
3711,1,番红花,21090,2,sys_120_5,120,0,0,0,24,1,1,1,1,30,70,,0
3712,1,番红花,21090,2,sys_120_7,120,0,0,0,24,1,1,1,1,30,70,,0
3713,1,番红花,21090,2,sys_120_8,120,0,0,0,24,1,1,1,1,30,70,,0
3714,1,番红花,21090,2,sys_121_1,120,0,0,0,24,1,1,1,1,30,70,,0
3715,1,番红花,21090,2,sys_122_1,120,0,0,0,24,1,1,1,1,30,70,,0
3716,1,番红花,21090,2,sys_122_2,120,0,0,0,24,1,1,1,1,30,70,,0
3717,1,番红花,21090,1,sys_128_2,120,0,0,0,24,1,1,1,1,30,70,,0
3718,1,番红花,21090,1,sys_128_3,120,0,0,0,24,1,1,1,1,30,70,,0
3719,1,番红花,21090,1,sys_128_4,120,0,0,0,24,1,1,1,1,30,70,,0
3720,1,番红花,21090,1,sys_128_5,120,0,0,0,24,1,1,1,1,30,70,,0
3721,1,番红花,21090,1,sys_129_1,120,0,0,0,24,1,1,1,1,30,70,,0
3722,1,番红花,21090,1,sys_129_2,120,0,0,0,24,1,1,1,1,30,70,,0
3723,1,番红花,21090,1,sys_129_3,120,0,0,0,24,1,1,1,1,30,70,,0
3724,1,番红花,21090,1,sys_129_4,120,0,0,0,24,1,1,1,1,30,70,,0
3725,1,番红花,21090,1,sys_129_6,120,0,0,0,24,1,1,1,1,30,70,,0
3726,1,番红花,21090,1,sys_130_1,120,0,0,0,24,1,1,1,1,30,70,,0
3727,1,番红花,21090,2,sys_130_2,120,0,0,0,24,1,1,1,1,30,70,,0
3728,1,番红花,21090,2,sys_130_3,120,0,0,0,24,1,1,1,1,30,70,,0
3729,1,番红花,21090,2,sys_130_4,120,0,0,0,24,1,1,1,1,30,70,,0
3730,1,番红花,21090,2,sys_130_5,120,0,0,0,24,1,1,1,1,30,70,,0
3731,1,番红花,21090,2,sys_130_8,120,0,0,0,24,1,1,1,1,30,70,,0
3732,1,番红花,21090,2,sys_303_1,120,0,0,0,24,1,1,1,1,30,70,,0
3733,1,番红花,21090,1,sys_303_2,120,0,0,0,24,1,1,1,1,30,70,,0
3734,1,番红花,21090,2,sys_303_3,120,0,0,0,24,1,1,1,1,30,70,,0
3735,1,番红花,21090,1,sys_303_4,120,0,0,0,24,1,1,1,1,30,70,,0
3736,1,番红花,21090,2,sys_303_5,120,0,0,0,24,1,1,1,1,30,70,,0
3737,1,番红花,21090,2,sys_303_6,120,0,0,0,24,1,1,1,1,30,70,,0
3738,1,番红花,21090,2,sys_303_7,120,0,0,0,24,1,1,1,1,30,70,,0
3739,1,番红花,21090,1,sys_303_8,120,0,0,0,24,1,1,1,1,30,70,,0
3740,1,番红花,21090,1,sys_303_9,120,0,0,0,24,1,1,1,1,30,70,,0
3741,1,番红花,21090,1,sys_303_10,120,0,0,0,24,1,1,1,1,30,70,,0
3742,1,番红花,21090,1,sys_303_11,120,0,0,0,24,1,1,1,1,30,70,,0
3743,1,番红花,21090,1,sys_303_12,120,0,0,0,24,1,1,1,1,30,70,,0
3744,1,番红花,21090,1,sys_303_13,120,0,0,0,24,1,1,1,1,30,70,,0
3745,1,番红花,21090,2,sys_303_14,120,0,0,0,24,1,1,1,1,30,70,,0
3746,1,天山雪莲,21091,2,sys_302_1,120,0,0,0,24,1,1,1,1,30,70,,0
3747,1,天山雪莲,21091,2,sys_302_2,120,0,0,0,24,1,1,1,1,30,70,,0
3748,1,天山雪莲,21091,1,sys_302_3,120,0,0,0,24,1,1,1,1,30,70,,0
3749,1,天山雪莲,21091,4,sys_302_4,120,0,0,0,24,1,1,1,1,30,70,,0
3750,1,天山雪莲,21091,2,sys_302_5,120,0,0,0,24,1,1,1,1,30,70,,0
3751,1,天山雪莲,21091,2,sys_302_6,120,0,0,0,24,1,1,1,1,30,70,,0
3752,1,天山雪莲,21091,2,sys_302_7,120,0,0,0,24,1,1,1,1,30,70,,0
3753,1,天山雪莲,21091,2,sys_302_8,120,0,0,0,24,1,1,1,1,30,70,,0
3754,1,天山雪莲,21091,1,sys_302_9,120,0,0,0,24,1,1,1,1,30,70,,0
3755,1,天山雪莲,21091,1,sys_302_10,120,0,0,0,24,1,1,1,1,30,70,,0
3756,1,天山雪莲,21091,1,sys_302_11,120,0,0,0,24,1,1,1,1,30,70,,0
3757,1,天山雪莲,21091,2,sys_304_1,120,0,0,0,24,1,1,1,1,30,70,,0
3758,1,天山雪莲,21091,2,sys_304_2,120,0,0,0,24,1,1,1,1,30,70,,0
3759,1,天山雪莲,21091,2,sys_304_3,120,0,0,0,24,1,1,1,1,30,70,,0
3760,1,天山雪莲,21091,2,sys_304_4,120,0,0,0,24,1,1,1,1,30,70,,0
3761,1,天山雪莲,21091,2,sys_304_5,120,0,0,0,24,1,1,1,1,30,70,,0
3762,1,天山雪莲,21091,2,sys_304_6,120,0,0,0,24,1,1,1,1,30,70,,0
3763,1,天山雪莲,21091,2,sys_304_7,120,0,0,0,24,1,1,1,1,30,70,,0
3764,1,天山雪莲,21091,2,sys_304_8,120,0,0,0,24,1,1,1,1,30,70,,0
3765,1,天山雪莲,21091,2,sys_304_9,120,0,0,0,24,1,1,1,1,30,70,,0
3766,1,天山雪莲,21091,1,sys_304_10,120,0,0,0,24,1,1,1,1,30,70,,0
3767,1,天山雪莲,21091,1,sys_304_11,120,0,0,0,24,1,1,1,1,30,70,,0
3768,1,矿工蜍精,21285,1,sys_403_8,7200,0,0,0,24,1,1,1,1,30,70,,0
3769,1,矿工蜍精,21284,1,sys_402_4,7200,0,0,0,24,1,1,1,1,30,70,,0
3770,1,矿工蜍精,21283,1,sys_401_1,7200,0,0,0,24,1,1,1,1,30,70,,0
3771,1,矿工蜍精,21286,1,sys_404_4,7200,0,0,0,24,1,1,1,1,30,70,,0
3772,1,极·凶兽,21287,1,sys_33_2,15,0,0,0,24,1,1,1,1,30,70,,0
3773,1,极·蛇魔,21288,1,sys_37_1,15,0,0,0,24,1,1,1,1,30,70,,0
3774,1,极·鬼骑,21289,1,sys_41_1,15,0,0,0,24,1,1,1,1,30,70,,0
3775,1,极·巫魔,21290,1,sys_123_6,15,0,0,0,24,1,1,1,1,30,70,,0
