ID,名称,阶段,类型,子类型,神兽ID,分解ID,可锻造,可交易,可商店,可删除,可丢弃,可重叠摆放,是否任务道具,是否可存仓,不允许融合,移动坐标,点数,价值,仙誉,俗名,积分,军功,帮贡,门贡,命中,伤害,防御,闪躲,攻击速度,攻击距离,移动速度,必杀率,MaxHp,MaxMp,抗火,抗水,抗毒,法宝属性,神兽属性,升级百分比,等级需求,最大等级,选择等级,修为等级需求,力量需求,体质需求,敏捷需求,智力需求,精准需求,职业需求,阶段需求,Icon,路径动画,刀光,Model,UpdateModel,UpdateEffect,Sound,初始使用次数,最大使用次数,耐久上限,Hp增加,Hp百分比增加,Mp增加,Mp百分比增加,Enp增加,Enp百分比增加,Exp增加,打卡时间增加,使用限制,持续时间,对应Skin,特效文件,是否双手武器,技能ID,任务ID,套装ID,宝石合成,宝石合成成功率,宝石合成金钱,是否副本掉落,参数1,说明,备注
4758,兽灵黑暗凤鳞手套,9,2,1,,39,1,1,1,1,1,0,0,1,,,,4000,,,,,,,109,,95,,,,,,,,,,,,,,85,150,85,,,178,,178,,3,1,pic_a_mj_glo_09,,,a_mj_f_glo_09,a_mj_f_glo_09&a_mj_m_glo_09;a_mj_f_glo_09&a_mj_m_glo_09;a_mj_f_glo_09_01&a_mj_m_glo_09_01;a_mj_f_glo_09_01&a_mj_m_glo_09_01;a_mj_f_glo_09_02&a_mj_m_glo_09_02;a_mj_f_glo_09_02&a_mj_m_glo_09_02;a_mj_f_glo_09_02&a_mj_m_glo_09_02;a_mj_f_glo_09_03&a_mj_m_glo_09_03;a_mj_f_glo_09_03&a_mj_m_glo_09_03;a_mj_f_glo_09_03&a_mj_m_glo_09_03;a_mj_f_glo_09_04&a_mj_m_glo_09_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_mj_f_glo_09,,,,,72,,,,0,,"<P><FONT color=""#EE7AE9"">兽灵黑暗凤鳞</FONT></P><P><FONT color=""#00ff00"">兽灵黑暗凤鳞手套</FONT></P><P><FONT color=""#EE7AE9"">兽灵黑暗凤鳞束腰</FONT></P><P><FONT color=""#EE7AE9"">兽灵黑暗凤鳞鞋</FONT></P><P><FONT color=""#88aadd"">苍天有金凤翱翔，地府有黑暗之凤栖息。地府黑凤目光如血，用其鳞片密织成手套，穿戴之人如黑凤分身。</FONT></P>",
4759,兽灵黑暗凤鳞束腰,9,2,4,,39,1,1,1,1,1,0,0,1,,,,2400,,,,,,,,,15,,,,,,,,,,,,,,85,150,85,,,178,,178,,3,1,pic_a_mj_wai_09,,,a_mj_f_wai_09,a_mj_f_wai_09&a_mj_m_wai_09;a_mj_f_wai_09&a_mj_m_wai_09;a_mj_f_wai_09_01&a_mj_m_wai_09_01;a_mj_f_wai_09_01&a_mj_m_wai_09_01;a_mj_f_wai_09_02&a_mj_m_wai_09_02;a_mj_f_wai_09_02&a_mj_m_wai_09_02;a_mj_f_wai_09_02&a_mj_m_wai_09_02;a_mj_f_wai_09_03&a_mj_m_wai_09_03;a_mj_f_wai_09_03&a_mj_m_wai_09_03;a_mj_f_wai_09_03&a_mj_m_wai_09_03;a_mj_f_wai_09_04&a_mj_m_wai_09_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_mj_f_wai_09,,,,,72,,,,0,,"<P><FONT color=""#EE7AE9"">兽灵黑暗凤鳞</FONT></P><P><FONT color=""#EE7AE9"">兽灵黑暗凤鳞手套</FONT></P><P><FONT color=""#00ff00"">兽灵黑暗凤鳞束腰</FONT></P><P><FONT color=""#EE7AE9"">兽灵黑暗凤鳞鞋</FONT></P><P><FONT color=""#88aadd"">苍天有金凤翱翔，地府有黑暗之凤栖息。地府黑凤目光如血，用其鳞片密织成束腰，穿戴之人如黑凤分身。</FONT></P>",
4760,兽灵黑暗凤鳞鞋,9,2,2,,39,1,1,1,1,1,0,0,1,,,,3600,,,,,,,,,47,65,,,,,,,,,,,,,85,150,85,,,178,,178,,3,1,pic_a_mj_sho_09,,,a_mj_f_sho_09,a_mj_f_sho_09&a_mj_m_sho_09;a_mj_f_sho_09&a_mj_m_sho_09;a_mj_f_sho_09_01&a_mj_m_sho_09_01;a_mj_f_sho_09_01&a_mj_m_sho_09_01;a_mj_f_sho_09_02&a_mj_m_sho_09_02;a_mj_f_sho_09_02&a_mj_m_sho_09_02;a_mj_f_sho_09_02&a_mj_m_sho_09_02;a_mj_f_sho_09_03&a_mj_m_sho_09_03;a_mj_f_sho_09_03&a_mj_m_sho_09_03;a_mj_f_sho_09_03&a_mj_m_sho_09_03;a_mj_f_sho_09_04&a_mj_m_sho_09_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_mj_f_sho_09,,,,,72,,,,0,,"<P><FONT color=""#EE7AE9"">兽灵黑暗凤鳞</FONT></P><P><FONT color=""#EE7AE9"">兽灵黑暗凤鳞手套</FONT></P><P><FONT color=""#EE7AE9"">兽灵黑暗凤鳞束腰</FONT></P><P><FONT color=""#00ff00"">兽灵黑暗凤鳞鞋</FONT></P><P><FONT color=""#88aadd"">苍天有金凤翱翔，地府有黑暗之凤栖息。地府黑凤目光如血，用其鳞片密织成鞋，穿着之人如黑凤分身。</FONT></P>",
4761,仙品问天,1,1,6,,10,1,1,1,1,1,0,0,1,,,,8000,,,,,,,9,22&25,,,0.8,200,,6,,,,,,,,,95,150,95,,,198,,386,,4,1,pic_w_ssj_10,ss_fj,djdaoguang,w_ssj_f_10,1&w_ssj_f_10&w_ssj_m_10;1&w_ssj_f_10&w_ssj_m_10;1&w_ssj_f_10_01&w_ssj_m_10_01;1&w_ssj_f_10_01&w_ssj_m_10_01;1&w_ssj_f_10_02&w_ssj_m_10_02;1&w_ssj_f_10_02&w_ssj_m_10_02;1&w_ssj_f_10_02&w_ssj_m_10_02;1&w_ssj_f_10_03&w_ssj_m_10_03;1&w_ssj_f_10_03&w_ssj_m_10_03;1&w_ssj_f_10_03&w_ssj_m_10_03;1&w_ssj_f_10_04&w_ssj_m_10_04;,,Click_m.wav,,,100,,,,,,,,,,,,,0,,,,,,,0,,"<P><FONT color=""#88aadd"">相传此飞剑乃是剑仙前辈高人于困惑长思之中炼制而成，剑成，其惑亦解。</FONT></P>",
4762,冰星天吾合一袍,9,2,3,,25,1,1,1,1,1,0,0,1,,,,6000,,,,,,,10,,36,,,,,,,,,,,,,,95,150,95,,,198,,198,,4,1,pic_a_ss_clo_10,,,a_ss_f_clo_10,a_ss_f_clo_10&a_ss_m_clo_10;a_ss_f_clo_10&a_ss_m_clo_10;a_ss_f_clo_10_01&a_ss_m_clo_10_01;a_ss_f_clo_10_01&a_ss_m_clo_10_01;a_ss_f_clo_10_02&a_ss_m_clo_10_02;a_ss_f_clo_10_02&a_ss_m_clo_10_02;a_ss_f_clo_10_02&a_ss_m_clo_10_02;a_ss_f_clo_10_03&a_ss_m_clo_10_03;a_ss_f_clo_10_03&a_ss_m_clo_10_03;a_ss_f_clo_10_03&a_ss_m_clo_10_03;a_ss_f_clo_10_04&a_ss_m_clo_10_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_ss_f_clo_10,,,,,73,,,,0,,"<P><FONT color=""#00ff00"">冰星天吾合一袍</FONT></P><P><FONT color=""#EE7AE9"">冰星天吾合一护手</FONT></P><P><FONT color=""#EE7AE9"">冰星天吾合一腰带</FONT></P><P><FONT color=""#EE7AE9"">冰星天吾合一靴</FONT></P><P><FONT color=""#88aadd"">此袍乃当年道魔大战中长眉真人为对抗魔族用其真元融合各种天材地宝炼制而成，真可谓是百年难得一遇。</FONT></P>",
4763,冰星天吾合一护手,9,2,1,,40,1,1,1,1,1,0,0,1,,,,4000,,,,,,,,,5,,,,,,,,,,,,,,95,150,95,,,198,,198,,4,1,pic_a_ss_glo_10,,,a_ss_f_glo_10,a_ss_f_glo_10&a_ss_m_glo_10;a_ss_f_glo_10&a_ss_m_glo_10;a_ss_f_glo_10_01&a_ss_m_glo_10_01;a_ss_f_glo_10_01&a_ss_m_glo_10_01;a_ss_f_glo_10_02&a_ss_m_glo_10_02;a_ss_f_glo_10_02&a_ss_m_glo_10_02;a_ss_f_glo_10_02&a_ss_m_glo_10_02;a_ss_f_glo_10_03&a_ss_m_glo_10_03;a_ss_f_glo_10_03&a_ss_m_glo_10_03;a_ss_f_glo_10_03&a_ss_m_glo_10_03;a_ss_f_glo_10_04&a_ss_m_glo_10_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_ss_f_glo_10,,,,,73,,,,0,,"<P><FONT color=""#EE7AE9"">冰星天吾合一袍</FONT></P><P><FONT color=""#00ff00"">冰星天吾合一护手</FONT></P><P><FONT color=""#EE7AE9"">冰星天吾合一腰带</FONT></P><P><FONT color=""#EE7AE9"">冰星天吾合一靴</FONT></P><P><FONT color=""#88aadd"">此护手乃当年道魔大战中长眉真人用其真元融合各种天材地宝炼制而成，真可谓是百年难得一遇。</FONT></P>",
4764,冰星天吾合一腰带,9,2,4,,40,1,1,1,1,1,0,0,1,,,,2400,,,,,,,,,18,6,,,,,,,,,,,,,95,150,95,,,198,,198,,4,1,pic_a_ss_wai_10,,,a_ss_f_wai_10,a_ss_f_wai_10&a_ss_m_wai_10;a_ss_f_wai_10&a_ss_m_wai_10;a_ss_f_wai_10_01&a_ss_m_wai_10_01;a_ss_f_wai_10_01&a_ss_m_wai_10_01;a_ss_f_wai_10_02&a_ss_m_wai_10_02;a_ss_f_wai_10_02&a_ss_m_wai_10_02;a_ss_f_wai_10_02&a_ss_m_wai_10_02;a_ss_f_wai_10_03&a_ss_m_wai_10_03;a_ss_f_wai_10_03&a_ss_m_wai_10_03;a_ss_f_wai_10_03&a_ss_m_wai_10_03;a_ss_f_wai_10_04&a_ss_m_wai_10_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_ss_f_wai_10,,,,,73,,,,0,,"<P><FONT color=""#EE7AE9"">冰星天吾合一袍</FONT></P><P><FONT color=""#EE7AE9"">冰星天吾合一护手</FONT></P><P><FONT color=""#00ff00"">冰星天吾合一腰带</FONT></P><P><FONT color=""#EE7AE9"">冰星天吾合一靴</FONT></P><P><FONT color=""#88aadd"">此腰带乃当年道魔大战中长眉真人用其真元融合各种天材地宝炼制而成，真可谓是百年难得一遇。</FONT></P>",
4765,冰星天吾合一靴,9,2,2,,40,1,1,1,1,1,0,0,1,,,,3600,,,,,,,,,74,17,,,,,,,,,,,,,95,150,95,,,198,,198,,4,1,pic_a_ss_sho_10,,,a_ss_f_sho_10,a_ss_f_sho_10&a_ss_m_sho_10;a_ss_f_sho_10&a_ss_m_sho_10;a_ss_f_sho_10_01&a_ss_m_sho_10_01;a_ss_f_sho_10_01&a_ss_m_sho_10_01;a_ss_f_sho_10_02&a_ss_m_sho_10_02;a_ss_f_sho_10_02&a_ss_m_sho_10_02;a_ss_f_sho_10_02&a_ss_m_sho_10_02;a_ss_f_sho_10_03&a_ss_m_sho_10_03;a_ss_f_sho_10_03&a_ss_m_sho_10_03;a_ss_f_sho_10_03&a_ss_m_sho_10_03;a_ss_f_sho_10_04&a_ss_m_sho_10_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_ss_f_sho_10,,,,,73,,,,0,,"<P><FONT color=""#EE7AE9"">冰星天吾合一袍</FONT></P><P><FONT color=""#EE7AE9"">冰星天吾合一护手</FONT></P><P><FONT color=""#EE7AE9"">冰星天吾合一腰带</FONT></P><P><FONT color=""#00ff00"">冰星天吾合一靴</FONT></P><P><FONT color=""#88aadd"">此靴乃当年道魔大战中长眉真人用其真元融合各种天材地宝炼制而成，真可谓是百年难得一遇。</FONT></P>",
4766,仙品净月破空轮,1,1,5,,10,1,1,1,1,1,0,0,1,,,,8000,,,,,,,9,16&31,,,0.6,120,,8,,,,,,,,,95,150,95,,,198,,386,,4,1,pic_w_ssl_10,ss_fl,fldaoguang,w_ssl_f_10,1&w_ssl_f_10&w_ssl_m_10;1&w_ssl_f_10&w_ssl_m_10;1&w_ssl_f_10_01&w_ssl_m_10_01;1&w_ssl_f_10_01&w_ssl_m_10_01;1&w_ssl_f_10_02&w_ssl_m_10_02;1&w_ssl_f_10_02&w_ssl_m_10_02;1&w_ssl_f_10_02&w_ssl_m_10_02;1&w_ssl_f_10_03&w_ssl_m_10_03;1&w_ssl_f_10_03&w_ssl_m_10_03;1&w_ssl_f_10_03&w_ssl_m_10_03;1&w_ssl_f_10_04&w_ssl_m_10_04;,,Click_t1.wav,,,100,,,,,,,,,,,,,0,,,,,,,0,,"<P><FONT color=""#88aadd"">此轮形如新月，锋刃细长，破空之时，吟吟有声。</FONT></P>",
4767,火莲天吾合一袍,9,2,3,,25,1,1,1,1,1,0,0,1,,,,6000,,,,,,,10,,36,,,,,,,,,,,,,,95,150,95,,,198,,198,,4,1,pic_a_ss_clo_10,,,a_ss_f_clo_10,a_ss_f_clo_10&a_ss_m_clo_10;a_ss_f_clo_10&a_ss_m_clo_10;a_ss_f_clo_10_01&a_ss_m_clo_10_01;a_ss_f_clo_10_01&a_ss_m_clo_10_01;a_ss_f_clo_10_02&a_ss_m_clo_10_02;a_ss_f_clo_10_02&a_ss_m_clo_10_02;a_ss_f_clo_10_02&a_ss_m_clo_10_02;a_ss_f_clo_10_03&a_ss_m_clo_10_03;a_ss_f_clo_10_03&a_ss_m_clo_10_03;a_ss_f_clo_10_03&a_ss_m_clo_10_03;a_ss_f_clo_10_04&a_ss_m_clo_10_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_ss_f_clo_10,,,,,74,,,,0,,"<P><FONT color=""#00ff00"">火莲天吾合一袍</FONT></P><P><FONT color=""#EE7AE9"">火莲天吾合一护手</FONT></P><P><FONT color=""#EE7AE9"">火莲天吾合一腰带</FONT></P><P><FONT color=""#EE7AE9"">火莲天吾合一靴</FONT></P><P><FONT color=""#88aadd"">此袍乃当年道魔大战中长眉真人为对抗魔族用其真元融合各种天材地宝炼制而成，真可谓是百年难得一遇。</FONT></P>",
4768,火莲天吾合一护手,9,2,1,,40,1,1,1,1,1,0,0,1,,,,4000,,,,,,,,,5,,,,,,,,,,,,,,95,150,95,,,198,,198,,4,1,pic_a_ss_glo_10,,,a_ss_f_glo_10,a_ss_f_glo_10&a_ss_m_glo_10;a_ss_f_glo_10&a_ss_m_glo_10;a_ss_f_glo_10_01&a_ss_m_glo_10_01;a_ss_f_glo_10_01&a_ss_m_glo_10_01;a_ss_f_glo_10_02&a_ss_m_glo_10_02;a_ss_f_glo_10_02&a_ss_m_glo_10_02;a_ss_f_glo_10_02&a_ss_m_glo_10_02;a_ss_f_glo_10_03&a_ss_m_glo_10_03;a_ss_f_glo_10_03&a_ss_m_glo_10_03;a_ss_f_glo_10_03&a_ss_m_glo_10_03;a_ss_f_glo_10_04&a_ss_m_glo_10_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_ss_f_glo_10,,,,,74,,,,0,,"<P><FONT color=""#EE7AE9"">火莲天吾合一袍</FONT></P><P><FONT color=""#00ff00"">火莲天吾合一护手</FONT></P><P><FONT color=""#EE7AE9"">火莲天吾合一腰带</FONT></P><P><FONT color=""#EE7AE9"">火莲天吾合一靴</FONT></P><P><FONT color=""#88aadd"">此护手乃当年道魔大战中长眉真人用其真元融合各种天材地宝炼制而成，真可谓是百年难得一遇。</FONT></P>",
4769,火莲天吾合一腰带,9,2,4,,40,1,1,1,1,1,0,0,1,,,,2400,,,,,,,,,18,6,,,,,,,,,,,,,95,150,95,,,198,,198,,4,1,pic_a_ss_wai_10,,,a_ss_f_wai_10,a_ss_f_wai_10&a_ss_m_wai_10;a_ss_f_wai_10&a_ss_m_wai_10;a_ss_f_wai_10_01&a_ss_m_wai_10_01;a_ss_f_wai_10_01&a_ss_m_wai_10_01;a_ss_f_wai_10_02&a_ss_m_wai_10_02;a_ss_f_wai_10_02&a_ss_m_wai_10_02;a_ss_f_wai_10_02&a_ss_m_wai_10_02;a_ss_f_wai_10_03&a_ss_m_wai_10_03;a_ss_f_wai_10_03&a_ss_m_wai_10_03;a_ss_f_wai_10_03&a_ss_m_wai_10_03;a_ss_f_wai_10_04&a_ss_m_wai_10_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_ss_f_wai_10,,,,,74,,,,0,,"<P><FONT color=""#EE7AE9"">火莲天吾合一袍</FONT></P><P><FONT color=""#EE7AE9"">火莲天吾合一护手</FONT></P><P><FONT color=""#00ff00"">火莲天吾合一腰带</FONT></P><P><FONT color=""#EE7AE9"">火莲天吾合一靴</FONT></P><P><FONT color=""#88aadd"">此腰带乃当年道魔大战中长眉真人用其真元融合各种天材地宝炼制而成，真可谓是百年难得一遇。</FONT></P>",
4770,火莲天吾合一靴,9,2,2,,40,1,1,1,1,1,0,0,1,,,,3600,,,,,,,,,74,17,,,,,,,,,,,,,95,150,95,,,198,,198,,4,1,pic_a_ss_sho_10,,,a_ss_f_sho_10,a_ss_f_sho_10&a_ss_m_sho_10;a_ss_f_sho_10&a_ss_m_sho_10;a_ss_f_sho_10_01&a_ss_m_sho_10_01;a_ss_f_sho_10_01&a_ss_m_sho_10_01;a_ss_f_sho_10_02&a_ss_m_sho_10_02;a_ss_f_sho_10_02&a_ss_m_sho_10_02;a_ss_f_sho_10_02&a_ss_m_sho_10_02;a_ss_f_sho_10_03&a_ss_m_sho_10_03;a_ss_f_sho_10_03&a_ss_m_sho_10_03;a_ss_f_sho_10_03&a_ss_m_sho_10_03;a_ss_f_sho_10_04&a_ss_m_sho_10_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_ss_f_sho_10,,,,,74,,,,0,,"<P><FONT color=""#EE7AE9"">火莲天吾合一袍</FONT></P><P><FONT color=""#EE7AE9"">火莲天吾合一护手</FONT></P><P><FONT color=""#EE7AE9"">火莲天吾合一腰带</FONT></P><P><FONT color=""#00ff00"">火莲天吾合一靴</FONT></P><P><FONT color=""#88aadd"">此靴乃当年道魔大战中长眉真人用其真元融合各种天材地宝炼制而成，真可谓是百年难得一遇。</FONT></P>",
4771,仙品星海,3,1,4,,10,1,1,1,1,1,0,0,1,,,,8000,,,,,,,11,14&26,,,0.8,50,,10,,,,,,,,,95,150,95,,,198,386,, ,2,1,pic_w_hjl_10,hj_l,ctx_ling01,w_hjl_f_10,1&w_hjl_f_10&w_hjl_m_10;1&w_hjl_f_10&w_hjl_m_10;1&w_hjl_f_10_01&w_hjl_m_10_01;1&w_hjl_f_10_01&w_hjl_m_10_01;1&w_hjl_f_10_02&w_hjl_m_10_02;1&w_hjl_f_10_02&w_hjl_m_10_02;1&w_hjl_f_10_02&w_hjl_m_10_02;1&w_hjl_f_10_03&w_hjl_m_10_03;1&w_hjl_f_10_03&w_hjl_m_10_03;1&w_hjl_f_10_03&w_hjl_m_10_03;1&w_hjl_f_10_04&w_hjl_m_10_04;,,Click_bj.wav,,,100,,,,,,,,,,,,,0,,,,,,,0,,"<P><FONT color=""#88aadd"">茫茫星海，世间万物都如沧海一粟。天降陨铁，三味真火将其炼化为标头，即使是天山玄石，也略逊一筹。</FONT></P>",
4772,绿影虚雾短袍,9,2,3,,25,1,1,1,1,1,0,0,1,,,,6000,,,,,,,10,,45,,,,,,,,,,,,,,95,150,95,,,198,198,,,2,1,pic_a_hj_clo_10,,,a_hj_f_clo_10,a_hj_f_clo_10&a_hj_m_clo_10;a_hj_f_clo_10&a_hj_m_clo_10;a_hj_f_clo_10_01&a_hj_m_clo_10_01;a_hj_f_clo_10_01&a_hj_m_clo_10_01;a_hj_f_clo_10_02&a_hj_m_clo_10_02;a_hj_f_clo_10_02&a_hj_m_clo_10_02;a_hj_f_clo_10_02&a_hj_m_clo_10_02;a_hj_f_clo_10_03&a_hj_m_clo_10_03;a_hj_f_clo_10_03&a_hj_m_clo_10_03;a_hj_f_clo_10_03&a_hj_m_clo_10_03;a_hj_f_clo_10_04&a_hj_m_clo_10_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_hj_f_clo_10,,,,,75,,,,0,,"<P><FONT color=""#00ff00"">绿影虚雾短袍</FONT></P><P><FONT color=""#EE7AE9"">绿影虚雾护手</FONT></P><P><FONT color=""#EE7AE9"">绿影虚雾腰带</FONT></P><P><FONT color=""#EE7AE9"">绿影虚雾履</FONT></P><P><FONT color=""#88aadd"">此衣为红袖夫人专为修为高深弟子所制，虚无飘渺。穿着之人周遭有七彩云霞护体，煞是美妙。</FONT></P>",
4773,绿影虚雾护手,9,2,1,,40,1,1,1,1,1,0,0,1,,,,4000,,,,,,,,,7,,,,,,,,,,,,,,95,150,95,,,198,198,,,2,1,pic_a_hj_glo_10,,,a_hj_f_glo_10,a_hj_f_glo_10&a_hj_m_glo_10;a_hj_f_glo_10&a_hj_m_glo_10;a_hj_f_glo_10_01&a_hj_m_glo_10_01;a_hj_f_glo_10_01&a_hj_m_glo_10_01;a_hj_f_glo_10_02&a_hj_m_glo_10_02;a_hj_f_glo_10_02&a_hj_m_glo_10_02;a_hj_f_glo_10_02&a_hj_m_glo_10_02;a_hj_f_glo_10_03&a_hj_m_glo_10_03;a_hj_f_glo_10_03&a_hj_m_glo_10_03;a_hj_f_glo_10_03&a_hj_m_glo_10_03;a_hj_f_glo_10_04&a_hj_m_glo_10_04,,Click_bj.wav,,,100,,,,,,,,,,,a_hj_f_glo_10,,,,,75,,,,0,,"<P><FONT color=""#EE7AE9"">绿影虚雾短袍</FONT></P><P><FONT color=""#00ff00"">绿影虚雾护手</FONT></P><P><FONT color=""#EE7AE9"">绿影虚雾腰带</FONT></P><P><FONT color=""#EE7AE9"">绿影虚雾履</FONT></P><P><FONT color=""#88aadd"">此护手为红袖夫人专为修为高深弟子所制，虚无飘渺。穿戴之人周遭有七彩云霞护体，煞是美妙。</FONT></P>",
4774,绿影虚雾腰带,9,2,4,,40,1,1,1,1,1,0,0,1,,,,2400,,,,,,,,,22,7,,,,,,,,,,,,,95,150,95,,,198,198,,,2,1,pic_a_hj_wai_10,,,a_hj_f_wai_10,a_hj_f_wai_10&a_hj_m_wai_10;a_hj_f_wai_10&a_hj_m_wai_10;a_hj_f_wai_10_01&a_hj_m_wai_10_01;a_hj_f_wai_10_01&a_hj_m_wai_10_01;a_hj_f_wai_10_02&a_hj_m_wai_10_02;a_hj_f_wai_10_02&a_hj_m_wai_10_02;a_hj_f_wai_10_02&a_hj_m_wai_10_02;a_hj_f_wai_10_03&a_hj_m_wai_10_03;a_hj_f_wai_10_03&a_hj_m_wai_10_03;a_hj_f_wai_10_03&a_hj_m_wai_10_03;a_hj_f_wai_10_04&a_hj_m_wai_10_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_hj_f_wai_10,,,,,75,,,,0,,"<P><FONT color=""#EE7AE9"">绿影虚雾短袍</FONT></P><P><FONT color=""#EE7AE9"">绿影虚雾护手</FONT></P><P><FONT color=""#00ff00"">绿影虚雾腰带</FONT></P><P><FONT color=""#EE7AE9"">绿影虚雾履</FONT></P><P><FONT color=""#88aadd"">此腰带为红袖夫人专为修为高深弟子所制，虚无飘渺。穿戴之人周遭有七彩云霞护体，煞是美妙。</FONT></P>",
4775,绿影虚雾履,9,2,2,,40,1,1,1,1,1,0,0,1,,,,3600,,,,,,,,,150,14,,,,,,,,,,,,,95,150,95,,,198,198,,,2,1,pic_a_hj_sho_10,,,a_hj_f_sho_10,a_hj_f_sho_10&a_hj_m_sho_10;a_hj_f_sho_10&a_hj_m_sho_10;a_hj_f_sho_10_01&a_hj_m_sho_10_01;a_hj_f_sho_10_01&a_hj_m_sho_10_01;a_hj_f_sho_10_02&a_hj_m_sho_10_02;a_hj_f_sho_10_02&a_hj_m_sho_10_02;a_hj_f_sho_10_02&a_hj_m_sho_10_02;a_hj_f_sho_10_03&a_hj_m_sho_10_03;a_hj_f_sho_10_03&a_hj_m_sho_10_03;a_hj_f_sho_10_03&a_hj_m_sho_10_03;a_hj_f_sho_10_04&a_hj_m_sho_10_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_hj_f_sho_10,,,,,75,,,,0,,"<P><FONT color=""#EE7AE9"">绿影虚雾短袍</FONT></P><P><FONT color=""#EE7AE9"">绿影虚雾护手</FONT></P><P><FONT color=""#EE7AE9"">绿影虚雾腰带</FONT></P><P><FONT color=""#00ff00"">绿影虚雾履</FONT></P><P><FONT color=""#88aadd"">此履为红袖夫人专为修为高深弟子所制，虚无飘渺。穿着之人周遭有七彩云霞护体，煞是美妙。</FONT></P>",
4776,仙品云蝶,3,1,3,,10,1,1,1,1,1,0,0,1,,,,8000,,,,,,,9,21&26,,,1.1,60,,10,,,,,,,,,95,150,95,,,198,386,,,2,1,pic_w_hjh_10,,shuanghuandaoguang,w_hjh_f_10,1&w_hjh_f_10&w_hjh_m_10;1&w_hjh_f_10&w_hjh_m_10;1&w_hjh_f_10_01&w_hjh_m_10_01;1&w_hjh_f_10_01&w_hjh_m_10_01;1&w_hjh_f_10_02&w_hjh_m_10_02;1&w_hjh_f_10_02&w_hjh_m_10_02;1&w_hjh_f_10_02&w_hjh_m_10_02;1&w_hjh_f_10_03&w_hjh_m_10_03;1&w_hjh_f_10_03&w_hjh_m_10_03;1&w_hjh_f_10_03&w_hjh_m_10_03;1&w_hjh_f_10_04&w_hjh_m_10_04;,,Click_t1.wav,,,100,,,,,,,,,,,,,0,,,,,,,0,,"<P><FONT color=""#88aadd"">小小彩蝶，也可傲游云端，真乃天下奇观。云蝶乃七彩仙蝶幻化而成，真乃“云蝶本天成，妙手偶得之”。</FONT></P>",
4777,毒蛇虚雾短袍,9,2,3,,25,1,1,1,1,1,0,0,1,,,,6000,,,,,,,10,,45,,,,,,,,,,,,,,95,150,95,,,198,198,,,2,1,pic_a_hj_clo_10,,,a_hj_f_clo_10,a_hj_f_clo_10&a_hj_m_clo_10;a_hj_f_clo_10&a_hj_m_clo_10;a_hj_f_clo_10_01&a_hj_m_clo_10_01;a_hj_f_clo_10_01&a_hj_m_clo_10_01;a_hj_f_clo_10_02&a_hj_m_clo_10_02;a_hj_f_clo_10_02&a_hj_m_clo_10_02;a_hj_f_clo_10_02&a_hj_m_clo_10_02;a_hj_f_clo_10_03&a_hj_m_clo_10_03;a_hj_f_clo_10_03&a_hj_m_clo_10_03;a_hj_f_clo_10_03&a_hj_m_clo_10_03;a_hj_f_clo_10_04&a_hj_m_clo_10_04;,,Click_bj.wav,,,100,,,,,,,,,,,a_hj_f_clo_10,,,,,76,,,,0,,"<P><FONT color=""#00ff00"">毒蛇虚雾短袍</FONT></P><P><FONT color=""#EE7AE9"">毒蛇虚雾护手</FONT></P><P><FONT color=""#EE7AE9"">毒蛇虚雾腰带</FONT></P><P><FONT color=""#EE7AE9"">毒蛇虚雾履</FONT></P><P><FONT color=""#88aadd"">此衣为红袖夫人专为修为高深弟子所制，虚无飘渺。穿着之人周遭有七彩云霞护体，煞是美妙。</FONT></P>",
